day,campaign_network,adgroup_network,creative_network,cost,network_impressions,network_clicks,installs,iniciou cadastro_events,registro completo sms_events,usuário tem benefício inss_events,usuário é servidor govba_events,usuário é servidor govsp_events,usuário é servidor prefsp_events,usuário é servidor govmt_events,usuário é lead_events,aceitar oferta_events,proposta paga_events,primeira compra_events,primeira compra govba_events,primeira compra govsp_events,primeira compra govmt_events,primeira compra prefsp_events,primeira compra inss_events,recompra_events,all_revenue
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_serv-estadual_0_1_sp_22-65_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"14,53",879,9,7,7,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_fb_app_conversao_cold_and,lal_leads-app_12k_1_br_25-65_auto_lead,story_vid_cn_video-adri_40min-cai-na-conta_v1_app_usar-app_original_s-leg,"14,44",644,37,14,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,all_geral_tk_app_conversao_cold_and,lal_servidores-estados_184k_1_sp-ba-mt_22-55_auto_lead,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"14,29",2688,36,16,21,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,inss_geral_fb_app_conversao_cold_and,lal_macica-inss-renda-2k_600k_1_br_25-65_auto_lead,story_vid_cn_video-adri_40min-cai-na-conta_v1_app_usar-app_original_s-leg,"14,27",756,31,12,17,7,3,0,1,0,0,4,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_190k_0_br_21-65_auto_lead,institucional_carrossel_cb_margem-tomada_margem-tomada_v1_app_peca-cb_0_0,"14,24",491,16,5,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lista_pm-govsp-tomador_42k_0_br_18-65_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"13,82",819,5,1,2,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_33k_0_sp_21-64_auto_lead,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"13,81",597,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lista_base-govsp-higienizada-tomadores_152k_0_br_18-65_auto_servsp,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"13,78",620,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,inss_geral_fb_app_conversao_cold_and,lal_beneficiarios-inss_1k_1_br_45-65_auto_lead,story_vid_cn_video-adri_15-bancos_v2_app_usar-app_original_s-leg,"13,7",376,14,7,8,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"13,69",525,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"13,55",495,5,2,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_fb_app_conversao_cold_and,lal_macica-inss-renda-2k_390k_1_br_25-65_auto_lead,story_vid_cn_video-adri_15-bancos_v2_app_usar-app_original_s-leg,"13,42",343,3,4,5,4,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lista_pm-govsp-tomador_42k_0_br_18-65_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"13,34",691,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"13,28",764,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lista_base-govsp-higienizada-tomadores_152k_0_br_18-65_auto_servsp,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"13,1",599,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,all_geral_gg_site_trafego_hot_and-ios,interesse_branding_0_0_br_18-65_search_lead,0_0_0_0_0_0_0_0_0_0,"13,0509",98,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,inss_geral_fb_app_conversao_cold_and,lal_leads-app_12k_1_br_25-65_auto_lead,story_vid_cn_video-adri_40min-cai-na-conta_v1_app_usar-app_original_s-leg,"12,93",574,17,14,19,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"12,91",554,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lal_servidores-prefsp_40k_1_sp_22-64_auto_serv,institucional_carrossel_cb_margem-tomada_margem-tomada_v1_app_peca-cb_0_0,"12,89",309,5,2,4,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,aberto_0_0_0_sp_22-65_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"12,56",808,6,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_2_sp_22-64_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"12,52",569,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"124,88"
2023-08-10,inss_geral_fb_app_conversao_cold_and,lal_beneficiarios-inss_1k_1_br_45-65_auto_lead,story_vid_cn_video-adri_15-bancos_v2_app_usar-app_original_s-leg,"12,45",396,6,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,all_geral_tk_app_conversao_cold_and,lista_servidores-estados_184k_0_br_18-55_auto_lead,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"12,35",1536,24,7,10,4,1,1,2,0,0,4,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,inss_geral_fb_app_conversao_cold_and,lal_macica-inss-renda-2k_390k_1_br_25-65_auto_lead,story_vid_cn_video-adri_15-bancos_v2_app_usar-app_original_s-leg,"12,35",319,8,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_2_sp_22-64_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"12,24",537,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"12,16",483,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govba_geral_fb_app_conversao_cold_and,lal_base-higienizada-ba_200k_1_ba_22-65_auto_servba,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"12,07",1065,27,8,9,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"12,07",458,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_serv-estadual_0_1_sp_22-65_auto_servsp,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"12,02",706,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_fb_app_conversao_cold_and,lal_beneficiarios-inss_1k_1_br_45-65_auto_lead,story_vid_cn_video-adri_15-bancos_v2_app_usar-app_original_s-leg,"12,01",353,6,3,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,aberto_0_0_0_sp_22-65_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"11,92",565,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,inss_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_190k_0_br_21-65_auto_lead,institucional_carrossel_cb_margem-tomada_margem-tomada_v1_app_peca-cb_0_0,"11,88",404,12,8,10,4,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,inss_geral_fb_app_conversao_cold_and,lal_macica-inss-renda-2k_390k_1_br_25-65_auto_lead,story_vid_cn_video-adri_possibilidades_v3_app_usar-app_original_s-leg,"11,86",445,22,6,15,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,all_geral_tk_app_conversao_cold_and,lista_servidores-estados_184k_0_br_18-55_auto_lead,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"11,82",1605,10,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_serv-govsp_4k_1_sp_22-65_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"11,8",723,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"11,76",564,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_2_sp_22-64_auto_servsp,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"11,66",468,7,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,inss_geral_fb_app_conversao_cold_and,lal_macica-inss-renda-2k_600k_2_br_25-65_auto_lead,story_vid_cn_video-adri_40min-cai-na-conta_v1_app_usar-app_original_s-leg,"11,6",385,13,12,16,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,inss_geral_fb_app_conversao_cold_and,lal_macica-inss-renda-2k_600k_1_br_25-65_auto_lead,story_vid_cn_video-adri_possibilidades_v3_app_usar-app_original_s-leg,"11,56",459,15,7,8,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"11,52",337,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_serv-govsp_4k_1_sp_22-65_auto_servsp,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"11,44",631,12,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,inss_geral_tk_app_conversao_cold_and,aberto_auto_0_0_br_18-65_auto_inss,story_vid_cn_video-adri_comparacao_v5_app_usar-app_original_c-leg,"11,34",3848,947,20,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_serv-estadual_0_1_sp_22-65_auto_servsp,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"11,3",594,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,inss_geral_fb_app_conversao_cold_and,lal_leads-app_12k_1_br_25-65_auto_lead,story_vid_cn_video-adri_possibilidades_v3_app_usar-app_original_s-leg,"11,2",556,18,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,inss_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_190k_0_br_21-65_auto_lead,institucional_carrossel_cb_margem-tomada_margem-tomada_v1_app_peca-cb_0_0,"11,2",413,9,2,5,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"11,19",694,6,5,3,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_serv-govsp_4k_1_sp_22-65_auto_servsp,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"11,18",710,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govmt_geral_fb_app_conversao_cold_and,lal_pm-govmt_2k_1_br_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"11,09",499,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_2_sp_22-64_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"11,06",546,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"299,73"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_serv-estadual_0_1_sp_22-65_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"11,06",647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lista_prefsp-cn-tomadores_72k_0_sp_18-65_auto_prefsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"10,98",474,0,1,6,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_serv-estadual_0_1_sp_22-65_auto_servsp,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"10,91",715,13,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"10,84",531,9,5,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_gg_app_conversao_cold_and,aberto_0_0_0_sp_18-65_auto-gg_servsp,0_0_0_0_0_0_0_0_0_0,"10,833",884,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,institucional_carrossel_port_87-servidores_servidor-nao-sabem_v2_app_baixe-app_0_0,"10,69",509,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"10,42",402,8,3,3,3,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_serv-govsp_4k_1_sp_22-65_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"10,36",535,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"10,16",336,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_serv-estadual_0_1_sp_22-65_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"10,06",655,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,prefsp_geral_fb_app_conversao_cold_and,lista_prefsp-cn-tomadores_72k_0_sp_18-65_auto_prefsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"10,05",363,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_fb_app_conversao_cold_and,lista_base-unificada-ba_187k_0_br_18-65_auto_servba,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"9,99",377,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,inss_geral_fb_app_conversao_cold_and,lal_leads-app_12k_1_br_25-65_auto_lead,story_vid_cn_video-adri_40min-cai-na-conta_v1_app_usar-app_original_s-leg,"9,97",637,23,13,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_fb_app_conversao_cold_and,lal_beneficiarios-inss_1k_1_br_45-65_auto_lead,story_vid_cn_video-adri_40min-cai-na-conta_v1_app_usar-app_original_s-leg,"9,96",350,6,5,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"9,93",663,12,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,inss_geral_fb_app_conversao_cold_and,lal_leads-app_12k_1_br_25-65_auto_lead,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"9,86",614,11,6,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,prefsp_geral_fb_app_conversao_cold_and,lista_prefsp-cn-tomadores_72k_0_sp_18-65_auto_prefsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"9,71",280,2,2,2,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"9,65",653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"9,6",471,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"9,55",637,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,inss_geral_fb_app_conversao_cold_and,lal_macica-inss-renda-2k_390k_1_br_25-65_auto_lead,story_vid_cn_video-adri_15-bancos_v2_app_usar-app_original_s-leg,"9,53",238,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"9,5",309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"9,42",385,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"9,39",511,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govmt_geral_fb_app_conversao_cold_and,lista_govmt_64k_0_br_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"9,35",348,6,3,4,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,inss_geral_fb_app_conversao_cold_and,lal_beneficiarios-inss_1k_1_br_45-65_auto_lead,story_vid_cn_video-adri_40min-cai-na-conta_v1_app_usar-app_original_s-leg,"9,33",400,8,4,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_servsp,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"9,29",347,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,all_geral_tk_app_conversao_cold_and,aberto_0_0_0_sp-ba-mt_18-65_auto_lead,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"9,27",1116,21,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,rmkt_geral_fb_app_trafego_hot_and,lista_clientes-sem-contrataçao_47k_0_br_18-65_auto_clique,story_vid_cn_video-adri_40min-cai-na-conta_v1_app_usar-app_original_s-leg,"9,22",429,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"9,19",404,4,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"9,16",502,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"9,15",300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,inss_geral_fb_app_conversao_cold_and,lal_leads-app_12k_1_br_25-65_auto_lead,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"9,12",431,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,inss_geral_fb_app_conversao_cold_and,lal_leads-app_12k_1_br_25-65_auto_lead,story_vid_cn_video-adri_40min-cai-na-conta_v1_app_usar-app_original_s-leg,"9,09",471,11,13,17,9,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,inss_geral_fb_app_conversao_cold_and,lal_leads-app_12k_1_br_25-65_auto_lead,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"9,01",408,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,rmkt_geral_fb_app_trafego_hot_and,lista_clientes-sem-contrataçao_47k_0_br_18-65_auto_clique,institucional_flyer_cn_credito-pre-aprovado_menores-taxas_v1_app_usar-app_0_0,"8,93",1236,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
